id_rs,rumah_sakit,tipe_rs,nama,ulasan,ulasan_casefolding,ulasan_tokenisasi,ulasan_normalisasi,ulasan_stopwords,ulasan_lemmatize,tokens,sentiment_score,sentiment,emotion_scores,emotion
3374123,RS Dr. Amino Gondohutomo,A,dwiagustina wijayanti,Pelayanan oke,pelayanan oke,"['pelayanan', 'oke']","['pelayanan', 'oke']","['pelayanan', 'oke']","['layan', 'oke']","['layan', 'oke']",2,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374123,RS Dr. Amino Gondohutomo,A,Rizky Aprilia Rakhmawati,Pelayanan baik,pelayanan baik,"['pelayanan', 'baik']","['pelayanan', 'baik']",['pelayanan'],['layan'],['layan'],0,netral,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 1}",trust
3374123,RS Dr. Amino Gondohutomo,A,Widya Wati,Pelayanan sangat bagus,pelayanan sangat bagus,"['pelayanan', 'sangat', 'bagus']","['pelayanan', 'sangat', 'bagus']","['pelayanan', 'bagus']","['layan', 'bagus']","['layan', 'bagus']",2,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 2, 'sadness': 0, 'surprise': 2, 'trust': 1}",joy
3374123,RS Dr. Amino Gondohutomo,A,Arifah Lenasari,Pelayanan ramah dan komunikatif,pelayanan ramah dan komunikatif,"['pelayanan', 'ramah', 'dan', 'komunikatif']","['pelayanan', 'ramah', 'dan', 'komunikatif']","['pelayanan', 'ramah', 'komunikatif']","['layan', 'ramah', 'komunikatif']","['layan', 'ramah', 'komunikatif']",2,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374123,RS Dr. Amino Gondohutomo,A,Arya Wibisono Putra Wicaksono,"Sesi konsultasi nya lumayan bangetyt, dokternya seru ngga judging cerita ku sama sekali",sesi konsultasi nya lumayan bangetyt dokternya seru ngga judging cerita ku sama sekali,"['sesi', 'konsultasi', 'nya', 'lumayan', 'bangetyt', 'dokternya', 'seru', 'ngga', 'judging', 'cerita', 'ku', 'sama', 'sekali']","['sesi', 'konsultasi', 'nya', 'lumayan', 'bangetyt', 'dokternya', 'seru', 'tidak', 'judging', 'cerita', 'ku', 'sama', 'sekali']","['sesi', 'konsultasi', 'lumayan', 'bangetyt', 'dokternya', 'seru', 'judging', 'cerita', 'ku']","['sesi', 'konsultasi', 'lumayan', 'bangetyt', 'dokter', 'seru', 'judging', 'cerita', 'ku']","['sesi', 'konsultasi', 'lumayan', 'bangetyt', 'dokter', 'seru', 'judging', 'cerita', 'ku']",0,netral,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 0, 'trust': 1}",anticipation
3374123,RS Dr. Amino Gondohutomo,A,Fatria Ivanie,"Cek kesehatan di stand rsjd amino,pelayanan ramah dan menyenangkan",cek kesehatan di stand rsjd amino pelayanan ramah dan menyenangkan,"['cek', 'kesehatan', 'di', 'stand', 'rsjd', 'amino', 'pelayanan', 'ramah', 'dan', 'menyenangkan']","['cek', 'kesehatan', 'di', 'stand', 'rsjd', 'amino', 'pelayanan', 'ramah', 'dan', 'menyenangkan']","['cek', 'kesehatan', 'stand', 'pelayanan', 'ramah', 'menyenangkan']","['cek', 'sehat', 'stand', 'layan', 'ramah', 'senang']","['cek', 'sehat', 'stand', 'layan', 'ramah', 'senang']",2,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 2, 'sadness': 0, 'surprise': 0, 'trust': 1}",joy
3374123,RS Dr. Amino Gondohutomo,A,Mujtahid Semarang,Sangat bagus,sangat bagus,"['sangat', 'bagus']","['sangat', 'bagus']",['bagus'],['bagus'],['bagus'],2,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 2, 'sadness': 0, 'surprise': 2, 'trust': 1}",joy
3374123,RS Dr. Amino Gondohutomo,A,Fani Rizki Kurnia Aprianto,"Pelayanan ramah, bersih.",pelayanan ramah bersih,"['pelayanan', 'ramah', 'bersih']","['pelayanan', 'ramah', 'bersih']","['pelayanan', 'ramah', 'bersih']","['layan', 'ramah', 'bersih']","['layan', 'ramah', 'bersih']",2,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 1}",trust
3374123,RS Dr. Amino Gondohutomo,A,Dadi H,Sangat ramah,sangat ramah,"['sangat', 'ramah']","['sangat', 'ramah']",['ramah'],['ramah'],['ramah'],2,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 0}",joy
3374123,RS Dr. Amino Gondohutomo,A,zliana ana,Baik,baik,['baik'],['baik'],[],[],[],0,netral,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 1}",trust
3374123,RS Dr. Amino Gondohutomo,A,W.Janeeta_ Moslema50 (JM),"Ramah, cepat, akurat, terimakasih  rsjd aminoo",ramah cepat akurat terimakasih rsjd aminoo,"['ramah', 'cepat', 'akurat', 'terimakasih', 'rsjd', 'aminoo']","['ramah', 'cepat', 'akurat', 'terimakasih', 'rsjd', 'aminoo']","['ramah', 'cepat', 'akurat', 'terimakasih', 'aminoo']","['ramah', 'cepat', 'akurat', 'terimakasih', 'aminoo']","['ramah', 'cepat', 'akurat', 'terimakasih', 'aminoo']",7,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374123,RS Dr. Amino Gondohutomo,A,Salsabila Putri,Bagus tempatnya,bagus tempatnya,"['bagus', 'tempatnya']","['bagus', 'tempatnya']","['bagus', 'tempatnya']","['bagus', 'tempat']","['bagus', 'tempat']",-1,netral,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 1}",anticipation
3374123,RS Dr. Amino Gondohutomo,A,Anggit Ananda Solichin,"Sekarang sudah menerima pelayanan umum, spesialisnya udah banyak, saran yang mau lahiran disini juga bisa untuk persalinan eracs. Biaya eracs juga murah banget cuman 10 juta udah vvip,  fasilitas terbaik dan udah jadi akta lahir anaknya",sekarang sudah menerima pelayanan umum spesialisnya udah banyak saran yang mau lahiran disini juga bisa untuk persalinan eracs biaya eracs juga murah banget cuman juta udah vvip fasilitas terbaik dan udah jadi akta lahir anaknya,"['sekarang', 'sudah', 'menerima', 'pelayanan', 'umum', 'spesialisnya', 'udah', 'banyak', 'saran', 'yang', 'mau', 'lahiran', 'disini', 'juga', 'bisa', 'untuk', 'persalinan', 'eracs', 'biaya', 'eracs', 'juga', 'murah', 'banget', 'cuman', 'juta', 'udah', 'vvip', 'fasilitas', 'terbaik', 'dan', 'udah', 'jadi', 'akta', 'lahir', 'anaknya']","['sekarang', 'sudah', 'menerima', 'pelayanan', 'umum', 'spesialisnya', 'sudah', 'banyak', 'saran', 'yang', 'mau', 'lahiran', 'di sini', 'juga', 'bisa', 'untuk', 'persalinan', 'eracs', 'biaya', 'eracs', 'juga', 'murah', 'banget', 'cuma', 'juta', 'sudah', 'vvip', 'fasilitas', 'terbaik', 'dan', 'sudah', 'jadi', 'akta', 'lahir', 'anaknya']","['menerima', 'pelayanan', 'spesialisnya', 'saran', 'lahiran', 'di sini', 'persalinan', 'eracs', 'biaya', 'eracs', 'murah', 'banget', 'juta', 'vvip', 'fasilitas', 'terbaik', 'akta', 'lahir', 'anaknya']","['terima', 'layan', 'spesialis', 'saran', 'lahir', 'di', 'sini', 'salin', 'eracs', 'biaya', 'eracs', 'murah', 'banget', 'juta', 'vvip', 'fasilitas', 'baik', 'akta', 'lahir', 'anak']","['terima', 'layan', 'spesialis', 'saran', 'lahir', 'di', 'sini', 'salin', 'eracs', 'biaya', 'eracs', 'murah', 'banget', 'juta', 'vvip', 'fasilitas', 'baik', 'akta', 'lahir', 'anak']",6,positif,"{'anger': 1, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 1}",anger
3374123,RS Dr. Amino Gondohutomo,A,Rosa Nur Halisa,"Masyaallah. Ak lahiran di RSUD Dr amino pelayanannya baik banget ramah semua, nyaman pol.. Hidangan makanannya juga enak² recomended banget nih klo buat lahiran disini.. Tempatnya juga bagus kok.. 😍 …",masyaallah ak lahiran di rsud dr amino pelayanannya baik banget ramah semua nyaman pol hidangan makanannya juga enak recomended banget nih klo buat lahiran disini tempatnya juga bagus kok,"['masyaallah', 'ak', 'lahiran', 'di', 'rsud', 'dr', 'amino', 'pelayanannya', 'baik', 'banget', 'ramah', 'semua', 'nyaman', 'pol', 'hidangan', 'makanannya', 'juga', 'enak', 'recomended', 'banget', 'nih', 'klo', 'buat', 'lahiran', 'disini', 'tempatnya', 'juga', 'bagus', 'kok']","['masyaallah', 'aku', 'lahiran', 'di', 'rsud', 'dokter', 'amino', 'pelayanannya', 'baik', 'banget', 'ramah', 'semua', 'nyaman', 'pol', 'hidangan', 'makanannya', 'juga', 'enak', 'recomended', 'banget', 'nih', 'kalau', 'buat', 'lahiran', 'di sini', 'tempatnya', 'juga', 'bagus', 'kok']","['masyaallah', 'lahiran', 'pelayanannya', 'banget', 'ramah', 'nyaman', 'hidangan', 'makanannya', 'enak', 'recomended', 'banget', 'lahiran', 'di sini', 'tempatnya', 'bagus']","['masyaallah', 'lahir', 'layan', 'banget', 'ramah', 'nyaman', 'hidang', 'makan', 'enak', 'recomended', 'banget', 'lahir', 'di', 'sini', 'tempat', 'bagus']","['masyaallah', 'lahir', 'layan', 'banget', 'ramah', 'nyaman', 'hidang', 'makan', 'enak', 'recomended', 'banget', 'lahir', 'di', 'sini', 'tempat', 'bagus']",6,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 2}",trust
3374123,RS Dr. Amino Gondohutomo,A,Shela Mitha,RIPD,ripd,['ripd'],['daripada'],[],[],[],0,netral,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374123,RS Dr. Amino Gondohutomo,A,inka agustina,pelayanan oke,pelayanan oke,"['pelayanan', 'oke']","['pelayanan', 'oke']","['pelayanan', 'oke']","['layan', 'oke']","['layan', 'oke']",2,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374123,RS Dr. Amino Gondohutomo,A,gadis arfian,RIPD sangat nyaman dan ramah,ripd sangat nyaman dan ramah,"['ripd', 'sangat', 'nyaman', 'dan', 'ramah']","['daripada', 'sangat', 'nyaman', 'dan', 'ramah']","['nyaman', 'ramah']","['nyaman', 'ramah']","['nyaman', 'ramah']",6,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 0}",joy
3374123,RS Dr. Amino Gondohutomo,A,Icha ZR,Ruang RIPD oke,ruang ripd oke,"['ruang', 'ripd', 'oke']","['ruang', 'daripada', 'oke']","['ruang', 'oke']","['ruang', 'oke']","['ruang', 'oke']",-1,netral,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374123,RS Dr. Amino Gondohutomo,A,Desta Onizah,"ruang RIPD mantapp betull, perawatnya ramah2😍😍 …",ruang ripd mantapp betull perawatnya ramah,"['ruang', 'ripd', 'mantapp', 'betull', 'perawatnya', 'ramah']","['ruang', 'daripada', 'mantap', 'betul', 'perawatnya', 'ramah']","['ruang', 'mantap', 'perawatnya', 'ramah']","['ruang', 'mantap', 'awat', 'ramah']","['ruang', 'mantap', 'awat', 'ramah']",9,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374123,RS Dr. Amino Gondohutomo,A,Linda Agustin,"Perawat dan dokternya ramah, senyum, sapa, merawat pasien dengan sangat care",perawat dan dokternya ramah senyum sapa merawat pasien dengan sangat care,"['perawat', 'dan', 'dokternya', 'ramah', 'senyum', 'sapa', 'merawat', 'pasien', 'dengan', 'sangat', 'care']","['perawat', 'dan', 'dokternya', 'ramah', 'senyum', 'sapa', 'merawat', 'pasien', 'dengan', 'sangat', 'care']","['perawat', 'dokternya', 'ramah', 'senyum', 'sapa', 'merawat', 'care']","['awat', 'dokter', 'ramah', 'senyum', 'sapa', 'rawat', 'care']","['awat', 'dokter', 'ramah', 'senyum', 'sapa', 'rawat', 'care']",10,positif,"{'anger': 1, 'anticipation': 2, 'disgust': 1, 'fear': 1, 'joy': 3, 'sadness': 1, 'surprise': 3, 'trust': 3}",joy
3374123,RS Dr. Amino Gondohutomo,A,Dian Oktavianus,Letak strategis luas dan banyak tanaman hijau,letak strategis luas dan banyak tanaman hijau,"['letak', 'strategis', 'luas', 'dan', 'banyak', 'tanaman', 'hijau']","['letak', 'strategis', 'luas', 'dan', 'banyak', 'tanaman', 'hijau']","['letak', 'strategis', 'luas', 'tanaman', 'hijau']","['letak', 'strategis', 'luas', 'tanam', 'hijau']","['letak', 'strategis', 'luas', 'tanam', 'hijau']",6,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374123,RS Dr. Amino Gondohutomo,A,Arif Arif,Pelayanan di kamar Yudistira lantai 4 sangat memuaskan dan ramah2,pelayanan di kamar yudistira lantai sangat memuaskan dan ramah,"['pelayanan', 'di', 'kamar', 'yudistira', 'lantai', 'sangat', 'memuaskan', 'dan', 'ramah']","['pelayanan', 'di', 'kamar', 'yudistira', 'lantai', 'sangat', 'memuaskan', 'dan', 'ramah']","['pelayanan', 'kamar', 'yudistira', 'lantai', 'memuaskan', 'ramah']","['layan', 'kamar', 'yudistira', 'lantai', 'muas', 'ramah']","['layan', 'kamar', 'yudistira', 'lantai', 'muas', 'ramah']",7,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 0}",joy
3374123,RS Dr. Amino Gondohutomo,A,Ayk Top,"Ruang Yudistira, untuk pelayanan sangat cepat, pelayanan sangat baik, respon perawat sangat ramah",ruang yudistira untuk pelayanan sangat cepat pelayanan sangat baik respon perawat sangat ramah,"['ruang', 'yudistira', 'untuk', 'pelayanan', 'sangat', 'cepat', 'pelayanan', 'sangat', 'baik', 'respon', 'perawat', 'sangat', 'ramah']","['ruang', 'yudistira', 'untuk', 'pelayanan', 'sangat', 'cepat', 'pelayanan', 'sangat', 'baik', 'respon', 'perawat', 'sangat', 'ramah']","['ruang', 'yudistira', 'pelayanan', 'cepat', 'pelayanan', 'respon', 'perawat', 'ramah']","['ruang', 'yudistira', 'layan', 'cepat', 'layan', 'respon', 'awat', 'ramah']","['ruang', 'yudistira', 'layan', 'cepat', 'layan', 'respon', 'awat', 'ramah']",6,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 3, 'sadness': 0, 'surprise': 3, 'trust': 2}",joy
3374123,RS Dr. Amino Gondohutomo,A,Saipul Kholik,"Makasih pelayanan ruang yudistira sangat bagus, pokoknya ok",makasih pelayanan ruang yudistira sangat bagus pokoknya ok,"['makasih', 'pelayanan', 'ruang', 'yudistira', 'sangat', 'bagus', 'pokoknya', 'ok']","['terimakasih', 'pelayanan', 'ruang', 'yudistira', 'sangat', 'bagus', 'pokoknya', 'oke']","['terimakasih', 'pelayanan', 'ruang', 'yudistira', 'bagus', 'pokoknya', 'oke']","['terimakasih', 'layan', 'ruang', 'yudistira', 'bagus', 'pokok', 'oke']","['terimakasih', 'layan', 'ruang', 'yudistira', 'bagus', 'pokok', 'oke']",6,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 2, 'sadness': 0, 'surprise': 2, 'trust': 1}",joy
3374123,RS Dr. Amino Gondohutomo,A,Taufiq Naufal,"Selama 3 minggu saya praktik di rumah sakit jiwa RSJD Dr Amino, pengalaman saya sangat memuaskan. Fasilitas rumah sakit sangat bersih dan terawat dengan baik. Dokter dan perawat sangat baik",selama minggu saya praktik di rumahsakit jiwa rsjd dr amino pengalaman saya sangat memuaskan fasilitas rumahsakit sangat bersih dan terawat dengan baik dokter dan perawat sangat baik,"['selama', 'minggu', 'saya', 'praktik', 'di', 'rumahsakit', 'jiwa', 'rsjd', 'dr', 'amino', 'pengalaman', 'saya', 'sangat', 'memuaskan', 'fasilitas', 'rumahsakit', 'sangat', 'bersih', 'dan', 'terawat', 'dengan', 'baik', 'dokter', 'dan', 'perawat', 'sangat', 'baik']","['selama', 'minggu', 'saya', 'praktik', 'di', 'rumahsakit', 'jiwa', 'rsjd', 'dokter', 'amino', 'pengalaman', 'saya', 'sangat', 'memuaskan', 'fasilitas', 'rumahsakit', 'sangat', 'bersih', 'dan', 'terawat', 'dengan', 'baik', 'dokter', 'dan', 'perawat', 'sangat', 'baik']","['minggu', 'praktik', 'rumahsakit', 'jiwa', 'pengalaman', 'memuaskan', 'fasilitas', 'rumahsakit', 'bersih', 'terawat', 'perawat']","['minggu', 'praktik', 'rumahsakit', 'jiwa', 'alam', 'muas', 'fasilitas', 'rumahsakit', 'bersih', 'awat', 'awat']","['minggu', 'praktik', 'rumahsakit', 'jiwa', 'alam', 'muas', 'fasilitas', 'rumahsakit', 'bersih', 'awat', 'awat']",14,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 3, 'sadness': 0, 'surprise': 3, 'trust': 5}",trust
3374123,RS Dr. Amino Gondohutomo,A,Lisa Atika Putri,"Saya praktik di RSJD Amino, menurut pengalaman saya disini pelayanan yang diberikan sangat memuaskan, fasilitas yang disediakan juga sangat baik, banyak pengalaman pembelajaran yang saya dapatkan disini. Di RSJD Amino tidak hanya melayani pelayanan jiwa tetapi juga bisa melayani pelayanan kesehatan lainnya.",saya praktik di rsjd amino menurut pengalaman saya disini pelayanan yang diberikan sangat memuaskan fasilitas yang disediakan juga sangat baik banyak pengalaman pembelajaran yang saya dapatkan disini di rsjd amino tidak hanya melayani pelayanan jiwa tetapi juga bisa melayani pelayanan kesehatan lainnya,"['saya', 'praktik', 'di', 'rsjd', 'amino', 'menurut', 'pengalaman', 'saya', 'disini', 'pelayanan', 'yang', 'diberikan', 'sangat', 'memuaskan', 'fasilitas', 'yang', 'disediakan', 'juga', 'sangat', 'baik', 'banyak', 'pengalaman', 'pembelajaran', 'yang', 'saya', 'dapatkan', 'disini', 'di', 'rsjd', 'amino', 'tidak', 'hanya', 'melayani', 'pelayanan', 'jiwa', 'tetapi', 'juga', 'bisa', 'melayani', 'pelayanan', 'kesehatan', 'lainnya']","['saya', 'praktik', 'di', 'rsjd', 'amino', 'menurut', 'pengalaman', 'saya', 'di sini', 'pelayanan', 'yang', 'diberikan', 'sangat', 'memuaskan', 'fasilitas', 'yang', 'disediakan', 'juga', 'sangat', 'baik', 'banyak', 'pengalaman', 'pembelajaran', 'yang', 'saya', 'dapatkan', 'di sini', 'di', 'rsjd', 'amino', 'tidak', 'hanya', 'melayani', 'pelayanan', 'jiwa', 'tetapi', 'juga', 'bisa', 'melayani', 'pelayanan', 'kesehatan', 'lainnya']","['praktik', 'pengalaman', 'di sini', 'pelayanan', 'memuaskan', 'fasilitas', 'disediakan', 'pengalaman', 'pembelajaran', 'dapatkan', 'di sini', 'melayani', 'pelayanan', 'jiwa', 'melayani', 'pelayanan', 'kesehatan']","['praktik', 'alam', 'di', 'sini', 'layan', 'muas', 'fasilitas', 'sedia', 'alam', 'ajar', 'dapat', 'di', 'sini', 'layan', 'layan', 'jiwa', 'layan', 'layan', 'sehat']","['praktik', 'alam', 'di', 'sini', 'layan', 'muas', 'fasilitas', 'sedia', 'alam', 'ajar', 'dapat', 'di', 'sini', 'layan', 'layan', 'jiwa', 'layan', 'layan', 'sehat']",8,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 3, 'sadness': 0, 'surprise': 2, 'trust': 2}",joy
3374123,RS Dr. Amino Gondohutomo,A,Raina Dinda,"Saya praktik di RS ini perawatnya baik, dokter dan bidannya ramahh, fasilitasnya juga ternyata lengkap👍 …",saya praktik di rs ini perawatnya baik dokter dan bidannya ramahh fasilitasnya juga ternyata lengkap,"['saya', 'praktik', 'di', 'rs', 'ini', 'perawatnya', 'baik', 'dokter', 'dan', 'bidannya', 'ramahh', 'fasilitasnya', 'juga', 'ternyata', 'lengkap']","['saya', 'praktik', 'di', 'rumah sakit', 'ini', 'perawatnya', 'baik', 'dokter', 'dan', 'bidannya', 'ramahh', 'fasilitasnya', 'juga', 'ternyata', 'lengkap']","['praktik', 'perawatnya', 'bidannya', 'ramahh', 'fasilitasnya', 'lengkap']","['praktik', 'awat', 'bidan', 'ramahh', 'fasilitas', 'lengkap']","['praktik', 'awat', 'bidan', 'ramahh', 'fasilitas', 'lengkap']",2,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 3}",trust
3374123,RS Dr. Amino Gondohutomo,A,arianna wijaya,👍 …,,[],[],[],[],[],0,netral,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374123,RS Dr. Amino Gondohutomo,A,Putu Meinda,"Gedung RIPD luas dan bersih, pelayanan juga cukup ramah dan memadai",gedung ripd luas dan bersih pelayanan juga cukup ramah dan memadai,"['gedung', 'ripd', 'luas', 'dan', 'bersih', 'pelayanan', 'juga', 'cukup', 'ramah', 'dan', 'memadai']","['gedung', 'daripada', 'luas', 'dan', 'bersih', 'pelayanan', 'juga', 'cukup', 'ramah', 'dan', 'memadai']","['gedung', 'luas', 'bersih', 'pelayanan', 'ramah', 'memadai']","['gedung', 'luas', 'bersih', 'layan', 'ramah', 'pada']","['gedung', 'luas', 'bersih', 'layan', 'ramah', 'pada']",2,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 1}",trust
3374123,RS Dr. Amino Gondohutomo,A,Monika Novia Maharani,"Pelayanannya sangat memuaskan, perawat dan dokternya ramah-ramah",pelayanannya sangat memuaskan perawat dan dokternya ramah ramah,"['pelayanannya', 'sangat', 'memuaskan', 'perawat', 'dan', 'dokternya', 'ramah', 'ramah']","['pelayanannya', 'sangat', 'memuaskan', 'perawat', 'dan', 'dokternya', 'ramah', 'ramah']","['pelayanannya', 'memuaskan', 'perawat', 'dokternya', 'ramah', 'ramah']","['layan', 'muas', 'awat', 'dokter', 'ramah', 'ramah']","['layan', 'muas', 'awat', 'dokter', 'ramah', 'ramah']",14,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 1}",joy
3374123,RS Dr. Amino Gondohutomo,A,Ridho Gratia konstan,Terbaru,terbaru,['terbaru'],['terbaru'],['terbaru'],['baru'],['baru'],0,netral,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374123,RS Dr. Amino Gondohutomo,A,Farkhatun Fauziah,"Saya pada tgl 15 juli datang di RSJD Dr. Amino Gondohutomo untuk melaksanakan praktik disini fasilitasnya sangat baik, pelayanannya juga sangat baik, dan perawatnya juga sangat ramah",saya pada tgl juli datang di rsjd dr amino gondohutomo untuk melaksanakan praktik disini fasilitasnya sangat baik pelayanannya juga sangat baik dan perawatnya juga sangat ramah,"['saya', 'pada', 'tgl', 'juli', 'datang', 'di', 'rsjd', 'dr', 'amino', 'gondohutomo', 'untuk', 'melaksanakan', 'praktik', 'disini', 'fasilitasnya', 'sangat', 'baik', 'pelayanannya', 'juga', 'sangat', 'baik', 'dan', 'perawatnya', 'juga', 'sangat', 'ramah']","['saya', 'pada', 'tanggal', 'juli', 'datang', 'di', 'rsjd', 'dokter', 'amino', 'gondohutomo', 'untuk', 'melaksanakan', 'praktik', 'di sini', 'fasilitasnya', 'sangat', 'baik', 'pelayanannya', 'juga', 'sangat', 'baik', 'dan', 'perawatnya', 'juga', 'sangat', 'ramah']","['tanggal', 'juli', 'gondohutomo', 'melaksanakan', 'praktik', 'di sini', 'fasilitasnya', 'pelayanannya', 'perawatnya', 'ramah']","['tanggal', 'juli', 'gondohutomo', 'laksana', 'praktik', 'di', 'sini', 'fasilitas', 'layan', 'awat', 'ramah']","['tanggal', 'juli', 'gondohutomo', 'laksana', 'praktik', 'di', 'sini', 'fasilitas', 'layan', 'awat', 'ramah']",1,netral,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 3, 'sadness': 0, 'surprise': 3, 'trust': 2}",joy
